"sample","campaignid","direction","broad.ascidians","broad.black.octocorals","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.matrix","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.total.points.annotated","latitude","longitude","date","site","location","successful.count"
"33","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.549,115.3882,"20210304",NA,"Geographe",""
"33","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.549,115.3882,"20210304",NA,"Geographe",""
"33","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,2,0,0,17,0,0,1,20,-33.549,115.3882,"20210304",NA,"Geographe",""
"33","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,19,0,0,1,0,0,0,20,-34.0742,114.871,"20210309",NA,"South-west Corner","Yes"
"33","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,20,0,0,0,0,0,0,20,-34.0742,114.871,"20210309",NA,"South-west Corner","Yes"
"33","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,17,0,0,0,0,0,1,18,-34.0742,114.871,"20210309",NA,"South-west Corner","Yes"
"33","2021-03_West-Coast_BOSS","W",0,0,0,2,0,0,17,0,0,0,1,0,0,20,-34.0742,114.871,"20210309",NA,"South-west Corner","Yes"
"34","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,16,0,0,1,17,-33.5314,115.3748,"20210304",NA,"Geographe",""
"34","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,2,0,0,18,0,0,0,20,-33.5314,115.3748,"20210304",NA,"Geographe",""
"34","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,6,0,0,9,0,0,5,20,-33.5314,115.3748,"20210304",NA,"Geographe",""
"34","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5314,115.3748,"20210304",NA,"Geographe",""
"34","2021-03_West-Coast_BOSS","E",0,0,0,3,0,0,7,0,0,0,0,0,10,20,-34.0829,114.798,"20210311",NA,"South-west Corner","Yes"
"34","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,3,0,0,0,0,0,16,20,-34.0829,114.798,"20210311",NA,"South-west Corner","Yes"
"34","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,18,0,0,0,0,0,2,20,-34.0829,114.798,"20210311",NA,"South-west Corner","Yes"
"34","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,12,0,0,0,0,0,7,19,-34.0829,114.798,"20210311",NA,"South-west Corner","Yes"
"35","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5702,115.381,"20210304",NA,"Geographe",""
"35","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,17,0,0,3,20,-33.5702,115.381,"20210304",NA,"Geographe",""
"35","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,2,0,0,14,0,0,4,20,-33.5702,115.381,"20210304",NA,"Geographe",""
"35","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,10,0,0,9,20,-33.5702,115.381,"20210304",NA,"Geographe",""
"35","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,14,0,0,0,3,0,3,20,-34.0959,114.852,"20210309",NA,"South-west Corner","Yes"
"35","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,14,0,0,6,0,0,0,20,-34.0959,114.852,"20210309",NA,"South-west Corner","Yes"
"35","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,16,0,0,2,0,0,2,20,-34.0959,114.852,"20210309",NA,"South-west Corner","Yes"
"35","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,16,0,0,1,0,0,2,19,-34.0959,114.852,"20210309",NA,"South-west Corner","Yes"
"36","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,2,0,0,17,0,0,1,20,-33.5644,115.3824,"20210304",NA,"Geographe",""
"36","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5644,115.3824,"20210304",NA,"Geographe",""
"36","2021-03_Geographe_BOSS","S",0,0,0,2,0,0,6,0,0,6,0,0,4,18,-33.5644,115.3824,"20210304",NA,"Geographe",""
"36","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,7,0,0,13,0,0,0,20,-33.5644,115.3824,"20210304",NA,"Geographe",""
"36","2021-03_West-Coast_BOSS","E",0,0,0,1,0,0,17,0,0,0,1,0,0,19,-34.1317,114.822,"20210309",NA,"South-west Corner","Yes"
"36","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,17,0,0,0,0,0,1,19,-34.1317,114.822,"20210309",NA,"South-west Corner","Yes"
"36","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,16,0,0,0,0,0,3,19,-34.1317,114.822,"20210309",NA,"South-west Corner","Yes"
"36","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,15,0,0,0,0,0,0,15,-34.1317,114.822,"20210309",NA,"South-west Corner","Yes"
"37","2021-03_Geographe_BOSS","E",0,0,0,2,0,0,1,0,0,17,0,0,0,20,-33.5413,115.3896,"20210305",NA,"Geographe",""
"37","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5413,115.3896,"20210305",NA,"Geographe",""
"37","2021-03_Geographe_BOSS","S",0,0,0,3,0,0,7,0,0,9,0,0,1,20,-33.5413,115.3896,"20210305",NA,"Geographe",""
"37","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5413,115.3896,"20210305",NA,"Geographe",""
"37","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,19,0,0,1,0,0,0,20,-34.1303,114.931,"20210308",NA,"South-west Corner","Yes"
"37","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,18,0,0,2,0,0,0,20,-34.1303,114.931,"20210308",NA,"South-west Corner","Yes"
"37","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,19,0,0,1,0,0,0,20,-34.1303,114.931,"20210308",NA,"South-west Corner","Yes"
"37","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,20,0,0,0,0,0,0,20,-34.1303,114.931,"20210308",NA,"South-west Corner","Yes"
"38","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5335,115.3863,"20210305",NA,"Geographe",""
"38","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,1,0,0,18,0,0,1,20,-33.5335,115.3863,"20210305",NA,"Geographe",""
"38","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,4,0,0,16,0,0,0,20,-33.5335,115.3863,"20210305",NA,"Geographe",""
"38","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,19,0,0,0,20,-33.5335,115.3863,"20210305",NA,"Geographe",""
"38","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,4,0,0,3,1,0,0,8,-34.0904,114.917,"20210308",NA,"South-west Corner","Yes"
"38","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,7,0,0,6,6,0,0,20,-34.0904,114.917,"20210308",NA,"South-west Corner","Yes"
"38","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,11,0,0,6,0,0,0,17,-34.0904,114.917,"20210308",NA,"South-west Corner","Yes"
"38","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,10,0,0,4,3,0,2,20,-34.0904,114.917,"20210308",NA,"South-west Corner","Yes"
"39","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5623,115.3721,"20210304",NA,"Geographe",""
"39","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,1,0,0,19,0,0,0,20,-33.5623,115.3721,"20210304",NA,"Geographe",""
"39","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,3,0,0,15,0,0,2,20,-33.5623,115.3721,"20210304",NA,"Geographe",""
"39","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,3,0,0,17,0,0,0,20,-33.5623,115.3721,"20210304",NA,"Geographe",""
"39","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,15,0,0,3,0,0,0,18,-34.1301,114.877,"20210308",NA,"South-west Corner","Yes"
"39","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,17,0,0,1,1,0,0,20,-34.1301,114.877,"20210308",NA,"South-west Corner","Yes"
"39","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,13,0,0,1,0,0,2,16,-34.1301,114.877,"20210308",NA,"South-west Corner","Yes"
"39","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,16,0,0,2,1,0,1,20,-34.1301,114.877,"20210308",NA,"South-west Corner","Yes"
"4","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.5436,115.4012,"20210305",NA,"Geographe",""
"4","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,19,0,0,0,19,-33.5436,115.4012,"20210305",NA,"Geographe",""
"4","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,4,0,0,16,0,0,0,20,-33.5436,115.4012,"20210305",NA,"Geographe",""
"4","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,19,0,0,0,19,-33.5436,115.4012,"20210305",NA,"Geographe",""
"4","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,12,0,0,0,1,0,7,20,-34.0862,114.785,"20210310",NA,"South-west Corner","Yes"
"4","2021-03_West-Coast_BOSS","N",0,0,0,3,0,0,8,0,0,0,6,0,3,20,-34.0862,114.785,"20210310",NA,"South-west Corner","Yes"
"4","2021-03_West-Coast_BOSS","S",0,0,0,7,0,0,5,0,0,0,6,0,0,18,-34.0862,114.785,"20210310",NA,"South-west Corner","Yes"
"4","2021-03_West-Coast_BOSS","W",0,1,0,6,0,0,4,0,1,1,7,0,0,19,-34.0862,114.785,"20210310",NA,"South-west Corner","Yes"
"40","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5453,115.3999,"20210305",NA,"Geographe",""
"40","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,19,0,0,0,19,-33.5453,115.3999,"20210305",NA,"Geographe",""
"40","2021-03_Geographe_BOSS","S",1,0,0,0,0,0,5,0,0,14,0,0,0,20,-33.5453,115.3999,"20210305",NA,"Geographe",""
"40","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5453,115.3999,"20210305",NA,"Geographe",""
"40","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0784,114.754,"20210310",NA,"South-west Corner","Yes"
"40","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0784,114.754,"20210310",NA,"South-west Corner","Yes"
"40","2021-03_West-Coast_BOSS","S",0,0,0,1,0,2,0,0,0,0,0,0,17,20,-34.0784,114.754,"20210310",NA,"South-west Corner","Yes"
"40","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0784,114.754,"20210310",NA,"South-west Corner","Yes"
"41","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5568,115.3928,"20210304",NA,"Geographe",""
"41","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5568,115.3928,"20210304",NA,"Geographe",""
"41","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5568,115.3928,"20210304",NA,"Geographe",""
"41","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5568,115.3928,"20210304",NA,"Geographe",""
"41","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,13,0,0,1,3,0,0,17,-34.0596,114.877,"20210309",NA,"South-west Corner","Yes"
"41","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,14,0,0,0,0,0,0,14,-34.0596,114.877,"20210309",NA,"South-west Corner","Yes"
"41","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,18,0,0,0,0,0,0,19,-34.0596,114.877,"20210309",NA,"South-west Corner","Yes"
"41","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,18,0,0,0,1,0,1,20,-34.0596,114.877,"20210309",NA,"South-west Corner","Yes"
"42","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,2,0,0,6,0,0,11,19,-33.5392,115.3794,"20210304",NA,"Geographe",""
"42","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5392,115.3794,"20210304",NA,"Geographe",""
"42","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,5,0,0,14,0,0,0,19,-33.5392,115.3794,"20210304",NA,"Geographe",""
"42","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,5,0,0,15,0,0,0,20,-33.5392,115.3794,"20210304",NA,"Geographe",""
"42","2021-03_West-Coast_BOSS","E",0,0,0,3,0,0,0,0,0,0,0,0,17,20,-34.106,114.781,"20210310",NA,"South-west Corner","Yes"
"42","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,1,0,0,0,0,0,18,20,-34.106,114.781,"20210310",NA,"South-west Corner","Yes"
"42","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,0,0,0,0,0,0,19,20,-34.106,114.781,"20210310",NA,"South-west Corner","Yes"
"42","2021-03_West-Coast_BOSS","W",0,0,0,4,0,0,0,0,0,0,0,0,15,19,-34.106,114.781,"20210310",NA,"South-west Corner","Yes"
"43","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,12,0,0,3,0,0,5,20,-33.5566,115.3842,"20210304",NA,"Geographe",""
"43","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,12,0,0,0,0,0,8,20,-33.5566,115.3842,"20210304",NA,"Geographe",""
"43","2021-03_Geographe_BOSS","S",0,0,0,1,0,0,3,0,0,16,0,0,0,20,-33.5566,115.3842,"20210304",NA,"Geographe",""
"43","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,19,0,0,0,20,-33.5566,115.3842,"20210304",NA,"Geographe",""
"43","2021-03_West-Coast_BOSS","E",0,1,0,0,0,0,10,0,1,0,4,0,5,20,-34.0521,114.909,"20210308",NA,"South-west Corner","Yes"
"43","2021-03_West-Coast_BOSS","N",0,0,0,5,0,0,8,0,0,1,1,0,5,20,-34.0521,114.909,"20210308",NA,"South-west Corner","Yes"
"43","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,14,0,0,2,1,0,3,20,-34.0521,114.909,"20210308",NA,"South-west Corner","Yes"
"43","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,12,0,0,6,1,0,0,20,-34.0521,114.909,"20210308",NA,"South-west Corner","Yes"
"44","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,1,0,0,9,0,0,10,20,-33.5505,115.3637,"20210304",NA,"Geographe",""
"44","2021-03_Geographe_BOSS","N",0,0,0,1,0,0,1,0,0,10,0,0,4,16,-33.5505,115.3637,"20210304",NA,"Geographe",""
"44","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,11,0,0,9,20,-33.5505,115.3637,"20210304",NA,"Geographe",""
"44","2021-03_Geographe_BOSS","W",0,0,0,1,0,0,3,0,0,12,0,0,3,19,-33.5505,115.3637,"20210304",NA,"Geographe",""
"44","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,10,0,0,7,0,0,0,17,-34.0931,114.858,"20210309",NA,"South-west Corner","Yes"
"44","2021-03_West-Coast_BOSS","N",0,0,0,1,0,0,14,0,0,3,0,0,1,19,-34.0931,114.858,"20210309",NA,"South-west Corner","Yes"
"44","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,11,0,0,7,0,0,1,20,-34.0931,114.858,"20210309",NA,"South-west Corner","Yes"
"44","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,16,0,0,1,0,0,3,20,-34.0931,114.858,"20210309",NA,"South-west Corner","Yes"
"45","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,18,0,0,2,20,-33.5623,115.3772,"20210304",NA,"Geographe",""
"45","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,3,0,0,14,0,0,3,20,-33.5623,115.3772,"20210304",NA,"Geographe",""
"45","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,8,0,0,12,20,-33.5623,115.3772,"20210304",NA,"Geographe",""
"45","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,16,0,0,3,20,-33.5623,115.3772,"20210304",NA,"Geographe",""
"45","2021-03_West-Coast_BOSS","E",0,0,0,3,0,2,4,0,0,0,11,0,0,20,-34.0816,114.771,"20210310",NA,"South-west Corner","Yes"
"45","2021-03_West-Coast_BOSS","N",0,0,0,8,0,4,0,0,0,0,6,0,2,20,-34.0816,114.771,"20210310",NA,"South-west Corner","Yes"
"45","2021-03_West-Coast_BOSS","S",0,0,0,1,0,1,2,0,0,0,16,0,0,20,-34.0816,114.771,"20210310",NA,"South-west Corner","Yes"
"45","2021-03_West-Coast_BOSS","W",0,0,0,4,0,1,1,0,0,0,8,0,6,20,-34.0816,114.771,"20210310",NA,"South-west Corner","Yes"
"46","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5452,115.405,"20210305",NA,"Geographe",""
"46","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5452,115.405,"20210305",NA,"Geographe",""
"46","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.5452,115.405,"20210305",NA,"Geographe",""
"46","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.5452,115.405,"20210305",NA,"Geographe",""
"46","2021-03_West-Coast_BOSS","E",0,0,0,11,0,0,4,0,0,0,0,0,5,20,-34.119,114.831,"20210309",NA,"South-west Corner","Yes"
"46","2021-03_West-Coast_BOSS","N",0,0,0,2,0,0,16,0,0,1,0,0,0,19,-34.119,114.831,"20210309",NA,"South-west Corner","Yes"
"46","2021-03_West-Coast_BOSS","S",0,0,0,5,0,0,14,0,0,0,0,0,1,20,-34.119,114.831,"20210309",NA,"South-west Corner","Yes"
"46","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,12,0,0,4,0,0,0,17,-34.119,114.831,"20210309",NA,"South-west Corner","Yes"
"47","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,14,0,0,5,0,0,0,19,-33.5545,115.3739,"20210304",NA,"Geographe",""
"47","2021-03_Geographe_BOSS","N",0,0,0,6,0,0,8,0,0,5,1,0,0,20,-33.5545,115.3739,"20210304",NA,"Geographe",""
"47","2021-03_Geographe_BOSS","S",0,0,0,1,0,0,1,0,0,17,0,0,0,19,-33.5545,115.3739,"20210304",NA,"Geographe",""
"47","2021-03_Geographe_BOSS","W",0,0,0,4,0,0,13,0,0,3,0,0,0,20,-33.5545,115.3739,"20210304",NA,"Geographe",""
"47","2021-03_West-Coast_BOSS","E",0,0,0,1,0,0,13,0,0,6,0,0,0,20,-34.0832,114.926,"20210308",NA,"South-west Corner","Yes"
"47","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,16,0,0,3,0,0,0,19,-34.0832,114.926,"20210308",NA,"South-west Corner","Yes"
"47","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,12,0,0,8,0,0,0,20,-34.0832,114.926,"20210308",NA,"South-west Corner","Yes"
"47","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,19,0,0,1,0,0,0,20,-34.0832,114.926,"20210308",NA,"South-west Corner","Yes"
"48","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.549,115.3946,"20210305",NA,"Geographe",""
"48","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,1,0,0,18,0,0,1,20,-33.549,115.3946,"20210305",NA,"Geographe",""
"48","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.549,115.3946,"20210305",NA,"Geographe",""
"48","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,3,0,0,13,0,0,1,17,-33.549,115.3946,"20210305",NA,"Geographe",""
"48","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,17,0,0,3,0,0,0,20,-34.0891,114.882,"20210309",NA,"South-west Corner","Yes"
"48","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,13,0,0,0,3,0,2,18,-34.0891,114.882,"20210309",NA,"South-west Corner","Yes"
"48","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,14,0,0,5,1,0,0,20,-34.0891,114.882,"20210309",NA,"South-west Corner","Yes"
"48","2021-03_West-Coast_BOSS","W",0,0,0,2,0,0,15,0,0,0,0,0,2,19,-34.0891,114.882,"20210309",NA,"South-west Corner","Yes"
"49","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,4,0,0,13,0,0,3,20,-33.5314,115.3813,"20210305",NA,"Geographe",""
"49","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,3,0,0,15,0,0,2,20,-33.5314,115.3813,"20210305",NA,"Geographe",""
"49","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,2,0,0,15,0,0,3,20,-33.5314,115.3813,"20210305",NA,"Geographe",""
"49","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,6,0,0,11,0,0,2,19,-33.5314,115.3813,"20210305",NA,"Geographe",""
"49","2021-03_West-Coast_BOSS","E",0,0,0,2,0,0,0,0,0,0,0,0,18,20,-34.103,114.762,"20210310",NA,"South-west Corner","Yes"
"49","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.103,114.762,"20210310",NA,"South-west Corner","Yes"
"49","2021-03_West-Coast_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-34.103,114.762,"20210310",NA,"South-west Corner","Yes"
"49","2021-03_West-Coast_BOSS","W",0,0,0,0,0,3,0,0,0,0,2,0,15,20,-34.103,114.762,"20210310",NA,"South-west Corner","Yes"
"5","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,7,0,0,9,0,0,4,20,-33.553,115.3803,"20210304",NA,"Geographe",""
"5","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.553,115.3803,"20210304",NA,"Geographe",""
"5","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,18,0,0,2,20,-33.553,115.3803,"20210304",NA,"Geographe",""
"5","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,17,0,0,2,20,-33.553,115.3803,"20210304",NA,"Geographe",""
"5","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,15,0,0,0,1,0,0,16,-34.125,114.93,"20210308",NA,"South-west Corner","Yes"
"5","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,19,0,0,0,1,0,0,20,-34.125,114.93,"20210308",NA,"South-west Corner","Yes"
"5","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,13,0,0,0,4,0,2,20,-34.125,114.93,"20210308",NA,"South-west Corner","Yes"
"5","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,19,0,0,0,0,0,1,20,-34.125,114.93,"20210308",NA,"South-west Corner","Yes"
"50","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5529,115.3971,"20210305",NA,"Geographe",""
"50","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,19,0,0,0,19,-33.5529,115.3971,"20210305",NA,"Geographe",""
"50","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,20,0,0,0,20,-33.5529,115.3971,"20210305",NA,"Geographe",""
"50","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.5529,115.3971,"20210305",NA,"Geographe",""
"50","2021-03_West-Coast_BOSS","E",0,0,0,0,0,0,15,0,0,4,1,0,0,20,-34.1143,114.842,"20210309",NA,"South-west Corner","Yes"
"50","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,14,0,0,6,0,0,0,20,-34.1143,114.842,"20210309",NA,"South-west Corner","Yes"
"50","2021-03_West-Coast_BOSS","S",0,0,0,3,0,0,11,0,0,5,0,0,0,19,-34.1143,114.842,"20210309",NA,"South-west Corner","Yes"
"50","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,18,0,0,1,1,0,0,20,-34.1143,114.842,"20210309",NA,"South-west Corner","Yes"
"51","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,9,0,0,11,20,-33.587,115.2134,"20210302",NA,"Geographe","Y"
"51","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,1,0,0,8,0,0,11,20,-33.587,115.2134,"20210302",NA,"Geographe","Y"
"51","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,1,0,0,1,0,0,18,20,-33.587,115.2134,"20210302",NA,"Geographe","Y"
"51","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,0,0,0,2,0,0,18,20,-33.587,115.2134,"20210302",NA,"Geographe","Y"
"51","2021-03_West-Coast_BOSS","E",0,0,0,2,0,0,12,0,0,6,0,0,0,20,-34.0709,114.814,"20210311",NA,"South-west Corner","Yes"
"51","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,5,0,0,14,0,0,1,20,-34.0709,114.814,"20210311",NA,"South-west Corner","Yes"
"51","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,14,0,0,4,1,0,0,20,-34.0709,114.814,"20210311",NA,"South-west Corner","Yes"
"51","2021-03_West-Coast_BOSS","W",0,0,0,1,0,0,15,0,0,3,0,0,1,20,-34.0709,114.814,"20210311",NA,"South-west Corner","Yes"
"52","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.5433,115.2036,"20210303",NA,"Geographe","Y"
"52","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.5433,115.2036,"20210303",NA,"Geographe","Y"
"52","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,2,0,0,3,0,0,15,20,-33.5433,115.2036,"20210303",NA,"Geographe","Y"
"52","2021-03_Geographe_BOSS","W",0,0,0,0,0,0,1,0,0,1,0,0,18,20,-33.5433,115.2036,"20210303",NA,"Geographe","Y"
"52","2021-03_West-Coast_BOSS","E",0,0,0,3,0,0,8,0,0,8,0,0,0,19,-34.0826,114.915,"20210308",NA,"South-west Corner","Yes"
"52","2021-03_West-Coast_BOSS","N",0,0,0,0,0,0,15,0,0,0,3,0,1,19,-34.0826,114.915,"20210308",NA,"South-west Corner","Yes"
"52","2021-03_West-Coast_BOSS","S",0,0,0,1,0,0,16,0,0,0,1,0,1,19,-34.0826,114.915,"20210308",NA,"South-west Corner","Yes"
"52","2021-03_West-Coast_BOSS","W",0,0,0,0,0,0,10,0,0,5,4,0,0,19,-34.0826,114.915,"20210308",NA,"South-west Corner","Yes"
"53","2021-03_Geographe_BOSS","E",0,0,0,0,0,0,0,0,0,18,0,0,2,20,-33.5992,115.2197,"20210302",NA,"Geographe","Y"
"53","2021-03_Geographe_BOSS","N",0,0,0,0,0,0,0,0,0,11,0,0,7,18,-33.5992,115.2197,"20210302",NA,"Geographe","Y"
"53","2021-03_Geographe_BOSS","S",0,0,0,0,0,0,0,0,0,19,0,0,1,20,-33.5992,115.2197,"20210302",NA,"Geographe","Y"
